store_name,location,rating
درعه DERAAH,J58Q+26Q، الأمير ماجد، المروة، جدة 23541، المملكة العربية السعودية,4.3
درعه DERAAH,طيبة 23831، جدة 11551، المملكة العربية السعودية,4.0
درعه DERAAH,شارع الأمير محمد بن عبدالعزيز، الروضة، جدة 23326، المملكة العربية السعودية,4.5
درعه DERAAH,F5MJ+XXF، زقاق الموارد، البلد، جدة 22233، المملكة العربية السعودية,3.8
درعه DERAAH,J636+VVR حي، 8764 ام القرى، الصفا، جدة 23456، المملكة العربية السعودية,3.5
درعه DERAAH,Q52Q+R22، الحمدانية، جدة 23761، المملكة العربية السعودية,4.0
درعه DERAAH,شارع عمرو Omair Ibn Abi Waqqas، الحمدانية، جدة 11551، المملكة العربية السعودية,3.9
درعه DERAAH,H5X8+RRJ، البوادي، JDBC2737، 2737 ، 8194، جدة 23443، المملكة العربية السعودية,4.2
درعه DERAAH,J45M+MP2، 3649-3749 شارع حراء، الزهراء، جدة 23522، المملكة العربية السعودية,4.6
درعه DERAAH,"Q3JX+4RP، Q3JX+4RP، الياقوت،،, الياقوت،، جدة 23826، المملكة العربية السعودية",3.9
درعه DERAAH,"J5H7+63, النزهة،، طريق الملك فهد فرعي، النزهة،، جدة 23534، المملكة العربية السعودية",4.3
درعه DERAAH,Q55M+6Q9، الحمدانية، JGAA7082، 7082 عبدالله ابن ابي امية، 2729، حي الحمدانية، جدة 23761، المملكة العربية السعودية,5.0
درعه DERAAH,2445 طريق عسفان، حي الوفاء،، 8187، جدة 23786، المملكة العربية السعودية,4.7
درعه DERAAH,حي الاخباب،، الطائف 26724، المملكة العربية السعودية,4.1
درعه DERAAH,7CP9+Q6F مجمع برج العبيكان،، شارع ابوبكر الصديق، شبرا، الطائف 26523، المملكة العربية السعودية,4.1
درعه DERAAH,7CFJ+7HX، خالد بن الوليد، الربيع، الطائف 26513، المملكة العربية السعودية,4.6
درعه DERAAH,7CF4+4XF، المنطقة المركزية، الطائف 26522، الطائف 11551، المملكة العربية السعودية,3.7
درعه DERAAH,W9Q5+892، 4700، عسفان 25552، عسفان 25561، المملكة العربية السعودية,4.5
درعه DERAAH,طريق المطار، جبره، الطائف 26523، المملكة العربية السعودية,4.3
درعه DERAAH,CFCV+CP5، CFCV+CQ2، حي سلطانة،،، الطائف 26559، المملكة العربية السعودية,4.7
درعه,"طريق الملك خالد، جوري مول، حي الجال، الطائف 26523, الطائف المملكة العربية السعودية",4.0
درعه DERAAH,8CCM+6FQ حي القيم الأعلى،، حي القيم الأعلى، الطائف 26561، المملكة العربية السعودية,5.0
درعه DERAAH,شارع الستين، الحوية، الطائف 26576، المملكة العربية السعودية,4.6
درعه DERAAH,السعادة، تبوك 47914 المملكة العربية السعودية,4.2
درعه DERAAH,9HPV+M3C، طريق الامام تركي بن عبدالله، 9HPV+M2P،، تبوك 47911، المملكة العربية السعودية,4.0
